Date,Month,Platform,Category,Campaign,Ad,Objective,Spend,Impressions,Reach,Clicks,Results,Result Type,Video Views,Conversions,Source Metric Note
2026-07-27,2026-07,Google Ads,Store Visits / AON,PMax: Morelos_Branded_Store Visits,,Performance Max,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-04-27,2026-05,Google Ads,Store Visits / AON,Morelos-Brandinng-New Store,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-04,2026-05,Google Ads,Store Visits / AON,Morelos-Brandinng-New Store,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-11,2026-05,Google Ads,Store Visits / AON,Morelos-Brandinng-New Store,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-18,2026-05,Google Ads,Store Visits / AON,Morelos-Brandinng-New Store,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-25,2026-05,Google Ads,Store Visits / AON,Morelos-Brandinng-New Store,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-01,2026-06,Google Ads,Store Visits / AON,Morelos-Brandinng-New Store,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-08,2026-06,Google Ads,Store Visits / AON,Morelos-Brandinng-New Store,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-15,2026-06,Google Ads,Store Visits / AON,Morelos-Brandinng-New Store,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-22,2026-06,Google Ads,Store Visits / AON,Morelos-Brandinng-New Store,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-29,2026-06,Google Ads,Store Visits / AON,Morelos-Brandinng-New Store,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-06,2026-07,Google Ads,Store Visits / AON,Morelos-Brandinng-New Store,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-13,2026-07,Google Ads,Store Visits / AON,Morelos-Brandinng-New Store,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-20,2026-07,Google Ads,Store Visits / AON,Morelos-Brandinng-New Store,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-27,2026-07,Google Ads,Store Visits / AON,Morelos-Brandinng-New Store,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-04-27,2026-05,Google Ads,Store Visits / AON,Morelos-TCPA-Video,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-04,2026-05,Google Ads,Store Visits / AON,Morelos-TCPA-Video,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-11,2026-05,Google Ads,Store Visits / AON,Morelos-TCPA-Video,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-18,2026-05,Google Ads,Store Visits / AON,Morelos-TCPA-Video,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-25,2026-05,Google Ads,Store Visits / AON,Morelos-TCPA-Video,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-01,2026-06,Google Ads,Store Visits / AON,Morelos-TCPA-Video,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-08,2026-06,Google Ads,Store Visits / AON,Morelos-TCPA-Video,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-15,2026-06,Google Ads,Store Visits / AON,Morelos-TCPA-Video,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-22,2026-06,Google Ads,Store Visits / AON,Morelos-TCPA-Video,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-29,2026-06,Google Ads,Store Visits / AON,Morelos-TCPA-Video,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-06,2026-07,Google Ads,Store Visits / AON,Morelos-TCPA-Video,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-13,2026-07,Google Ads,Store Visits / AON,Morelos-TCPA-Video,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-20,2026-07,Google Ads,Store Visits / AON,Morelos-TCPA-Video,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-27,2026-07,Google Ads,Store Visits / AON,Morelos-TCPA-Video,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-04-27,2026-05,Google Ads,Store Visits / AON,Morelos-Branded-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-04,2026-05,Google Ads,Store Visits / AON,Morelos-Branded-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-11,2026-05,Google Ads,Store Visits / AON,Morelos-Branded-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-18,2026-05,Google Ads,Store Visits / AON,Morelos-Branded-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-25,2026-05,Google Ads,Store Visits / AON,Morelos-Branded-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-01,2026-06,Google Ads,Store Visits / AON,Morelos-Branded-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-08,2026-06,Google Ads,Store Visits / AON,Morelos-Branded-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-15,2026-06,Google Ads,Store Visits / AON,Morelos-Branded-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-22,2026-06,Google Ads,Store Visits / AON,Morelos-Branded-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-29,2026-06,Google Ads,Store Visits / AON,Morelos-Branded-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-06,2026-07,Google Ads,Store Visits / AON,Morelos-Branded-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-13,2026-07,Google Ads,Store Visits / AON,Morelos-Branded-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-20,2026-07,Google Ads,Store Visits / AON,Morelos-Branded-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-27,2026-07,Google Ads,Store Visits / AON,Morelos-Branded-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-04-27,2026-05,Google Ads,Store Visits / AON,Morelos-Automated-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-04,2026-05,Google Ads,Store Visits / AON,Morelos-Automated-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-11,2026-05,Google Ads,Store Visits / AON,Morelos-Automated-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-18,2026-05,Google Ads,Store Visits / AON,Morelos-Automated-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-25,2026-05,Google Ads,Store Visits / AON,Morelos-Automated-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-01,2026-06,Google Ads,Store Visits / AON,Morelos-Automated-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-08,2026-06,Google Ads,Store Visits / AON,Morelos-Automated-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-15,2026-06,Google Ads,Store Visits / AON,Morelos-Automated-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-22,2026-06,Google Ads,Store Visits / AON,Morelos-Automated-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-29,2026-06,Google Ads,Store Visits / AON,Morelos-Automated-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-06,2026-07,Google Ads,Store Visits / AON,Morelos-Automated-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-13,2026-07,Google Ads,Store Visits / AON,Morelos-Automated-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-20,2026-07,Google Ads,Store Visits / AON,Morelos-Automated-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-27,2026-07,Google Ads,Store Visits / AON,Morelos-Automated-Display,,Display,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-04-27,2026-05,Google Ads,Store Visits / AON,Morelos_Branded_Discovery,,Demand Gen,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-04,2026-05,Google Ads,Store Visits / AON,Morelos_Branded_Discovery,,Demand Gen,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-11,2026-05,Google Ads,Store Visits / AON,Morelos_Branded_Discovery,,Demand Gen,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-18,2026-05,Google Ads,Store Visits / AON,Morelos_Branded_Discovery,,Demand Gen,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-25,2026-05,Google Ads,Store Visits / AON,Morelos_Branded_Discovery,,Demand Gen,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-01,2026-06,Google Ads,Store Visits / AON,Morelos_Branded_Discovery,,Demand Gen,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-08,2026-06,Google Ads,Store Visits / AON,Morelos_Branded_Discovery,,Demand Gen,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-15,2026-06,Google Ads,Store Visits / AON,Morelos_Branded_Discovery,,Demand Gen,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-22,2026-06,Google Ads,Store Visits / AON,Morelos_Branded_Discovery,,Demand Gen,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-29,2026-06,Google Ads,Store Visits / AON,Morelos_Branded_Discovery,,Demand Gen,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-06,2026-07,Google Ads,Store Visits / AON,Morelos_Branded_Discovery,,Demand Gen,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-13,2026-07,Google Ads,Store Visits / AON,Morelos_Branded_Discovery,,Demand Gen,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-20,2026-07,Google Ads,Store Visits / AON,Morelos_Branded_Discovery,,Demand Gen,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-27,2026-07,Google Ads,Store Visits / AON,Morelos_Branded_Discovery,,Demand Gen,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-04-27,2026-05,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_English TCPA,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-04,2026-05,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_English TCPA,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-11,2026-05,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_English TCPA,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-18,2026-05,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_English TCPA,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-25,2026-05,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_English TCPA,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-01,2026-06,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_English TCPA,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-08,2026-06,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_English TCPA,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-15,2026-06,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_English TCPA,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-22,2026-06,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_English TCPA,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-29,2026-06,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_English TCPA,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-06,2026-07,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_English TCPA,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-13,2026-07,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_English TCPA,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-20,2026-07,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_English TCPA,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-27,2026-07,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_English TCPA,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-04-27,2026-05,Google Ads,Store Visits / AON,Morelos_Branded-Search_Tulsa,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-04,2026-05,Google Ads,Store Visits / AON,Morelos_Branded-Search_Tulsa,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-11,2026-05,Google Ads,Store Visits / AON,Morelos_Branded-Search_Tulsa,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-18,2026-05,Google Ads,Store Visits / AON,Morelos_Branded-Search_Tulsa,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-25,2026-05,Google Ads,Store Visits / AON,Morelos_Branded-Search_Tulsa,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-01,2026-06,Google Ads,Store Visits / AON,Morelos_Branded-Search_Tulsa,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-08,2026-06,Google Ads,Store Visits / AON,Morelos_Branded-Search_Tulsa,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-15,2026-06,Google Ads,Store Visits / AON,Morelos_Branded-Search_Tulsa,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-22,2026-06,Google Ads,Store Visits / AON,Morelos_Branded-Search_Tulsa,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-29,2026-06,Google Ads,Store Visits / AON,Morelos_Branded-Search_Tulsa,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-06,2026-07,Google Ads,Store Visits / AON,Morelos_Branded-Search_Tulsa,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-13,2026-07,Google Ads,Store Visits / AON,Morelos_Branded-Search_Tulsa,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-20,2026-07,Google Ads,Store Visits / AON,Morelos_Branded-Search_Tulsa,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-27,2026-07,Google Ads,Store Visits / AON,Morelos_Branded-Search_Tulsa,,Search,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-04-27,2026-05,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_Spanish,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-04,2026-05,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_Spanish,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-11,2026-05,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_Spanish,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-18,2026-05,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_Spanish,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-05-25,2026-05,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_Spanish,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-01,2026-06,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_Spanish,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-08,2026-06,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_Spanish,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-15,2026-06,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_Spanish,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-22,2026-06,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_Spanish,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-06-29,2026-06,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_Spanish,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-06,2026-07,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_Spanish,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-13,2026-07,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_Spanish,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-20,2026-07,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_Spanish,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
2026-07-27,2026-07,Google Ads,Store Visits / AON,Morelos_Branded-YouTube_Spanish,,Video,0.0,0,0.0,0.0,0.0,Google reported conversions,0.0,0.0,Store Visits field in export = 0.0
